npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.67685872885564
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
npStruct_1p_nonint,2,1,-9.141574112346662,-8.67999367502799,-9.676858728855638
